0.036686,-72.912
0.036307,-73.61
0.035924,-74.301
0.035537,-74.984
0.035147,-75.659
0.034753,-76.327
0.034356,-76.988
0.033956,-77.64
0.033552,-78.285
0.033145,-78.922
0.032734,-79.552
0.03232,-80.173
0.031903,-80.786
0.031483,-81.391
0.031059,-81.988
0.030633,-82.577
0.030203,-83.157
0.02977,-83.73
0.029335,-84.294
0.028896,-84.849
0.028455,-85.396
0.028011,-85.934
0.027564,-86.464
0.027114,-86.985
0.026661,-87.498
0.026206,-88.001
0.025748,-88.496
0.025288,-88.982
0.024825,-89.46
0.024359,-89.928
0.023891,-90.387
0.023421,-90.837
0.022949,-91.278
0.022474,-91.71
0.021997,-92.133
0.021517,-92.547
0.021036,-92.951
0.020552,-93.346
0.020067,-93.732
0.019579,-94.108
0.019089,-94.475
0.018598,-94.832
0.018104,-95.18
0.017609,-95.519
0.017112,-95.848
0.016614,-96.167
0.016113,-96.477
0.015611,-96.777
0.015108,-97.067
0.014603,-97.348
0.014096,-97.619
0.013589,-97.88
0.013079,-98.131
0.012569,-98.373
0.012057,-98.605
0.011544,-98.827
0.01103,-99.039
0.010515,-99.241
0.0099983,-99.433
0.009481,-99.615
0.0089627,-99.787
0.0084435,-99.95
0.0079235,-100.1
0.0074028,-100.24
0.0068812,-100.38
0.006359,-100.5
0.0058361,-100.61
0.0053127,-100.71
0.0047887,-100.81
0.0042643,-100.89
0.0037394,-100.96
0.0032142,-101.02
0.0026886,-101.07
0.0021628,-101.11
0.0016367,-101.15
0.0011105,-101.17
0.00058415,-101.18
5.7756e-05,-101.18
-0.00046864,-101.17
-0.00099499,-101.15
-0.0015212,-101.12
-0.0020473,-101.08
-0.0025732,-101.03
-0.0030989,-100.97
-0.0036242,-100.9
-0.0041491,-100.82
-0.0046737,-100.73
-0.0051978,-100.63
-0.0057213,-100.52
-0.0062443,-100.4
-0.0067667,-100.27
-0.0072884,-100.13
-0.0078093,-99.984
-0.0083295,-99.824
-0.0088488,-99.654
-0.0093673,-99.474
-0.0098848,-99.284
-0.010401,-99.084
-0.010917,-98.874
-0.011431,-98.654
-0.011945,-98.425
-0.012457,-98.185
-0.012967,-97.936
-0.013477,-97.677
-0.013985,-97.408
-0.014492,-97.13
-0.014997,-96.841
-0.015501,-96.543
-0.016003,-96.236
-0.016504,-95.919
-0.017003,-95.592
-0.0175,-95.255
-0.017996,-94.91
-0.01849,-94.554
-0.018982,-94.189
-0.019472,-93.815
-0.01996,-93.431
-0.020446,-93.038
-0.02093,-92.636
-0.021412,-92.225
-0.021892,-91.804
-0.022369,-91.374
-0.022845,-90.935
-0.023318,-90.487
-0.023788,-90.029
-0.024257,-89.563
-0.024723,-89.088
-0.025186,-88.604
-0.025647,-88.111
-0.026106,-87.609
-0.026561,-87.098
-0.027015,-86.579
-0.027465,-86.051
-0.027913,-85.515
